experiment,subject,condition,total_trial_num,block_num,image_name,is_right
2B,crn_2B_p26,high,71,5,high_A_000_2,0
2B,crn_2B_p26,low,72,5,low_A_001_2,0
2B,crn_2B_p26,high,73,5,high_B_111_2,0
2B,crn_2B_p26,high,74,5,high_A_000_1,0
2B,crn_2B_p26,low,75,5,low_B_111_2,1
2B,crn_2B_p26,high,76,5,high_B_111_2,0
2B,crn_2B_p26,low,77,5,low_A_010_2,1
2B,crn_2B_p26,low,78,5,low_B_101_1,1
2B,crn_2B_p26,high,79,5,high_A_001_2,1
2B,crn_2B_p26,low,80,5,low_B_110_1,0
2B,crn_2B_p26,high,81,6,high_B_110_2,0
2B,crn_2B_p26,high,82,6,high_B_101_2,1
2B,crn_2B_p26,low,83,6,low_A_010_1,1
2B,crn_2B_p26,high,84,6,high_A_001_1,1
2B,crn_2B_p26,low,85,6,low_A_001_2,0
2B,crn_2B_p26,low,86,6,low_B_101_1,1
2B,crn_2B_p26,high,87,6,high_A_000_1,1
2B,crn_2B_p26,low,88,6,low_B_111_1,1
2B,crn_2B_p26,high,89,6,high_A_000_2,1
2B,crn_2B_p26,high,90,6,high_B_111_1,0
2B,crn_2B_p26,low,91,6,low_A_000_2,1
2B,crn_2B_p26,low,92,6,low_B_111_2,1
2B,crn_2B_p26,high,93,6,high_A_010_2,0
2B,crn_2B_p26,low,94,6,low_A_000_2,1
2B,crn_2B_p26,high,95,6,high_B_111_2,1
2B,crn_2B_p26,low,96,6,low_B_110_1,1
2B,crn_2B_p27,low,1,1,low_B_111_1,0
2B,crn_2B_p27,low,2,1,low_B_111_2,0
2B,crn_2B_p27,high,3,1,high_B_111_2,0
2B,crn_2B_p27,low,4,1,low_A_000_2,0
2B,crn_2B_p27,low,5,1,low_A_010_2,0
2B,crn_2B_p27,high,6,1,high_B_101_2,0
2B,crn_2B_p27,low,7,1,low_B_101_2,1
2B,crn_2B_p27,high,8,1,high_A_000_2,0
2B,crn_2B_p27,high,9,1,high_A_000_1,1
2B,crn_2B_p27,low,10,1,low_A_001_2,0
2B,crn_2B_p27,high,11,1,high_B_111_1,1
2B,crn_2B_p27,high,12,1,high_A_010_2,0
2B,crn_2B_p27,low,13,1,low_A_000_1,1
2B,crn_2B_p27,high,14,1,high_B_110_1,0
2B,crn_2B_p27,high,15,1,high_A_001_1,0
2B,crn_2B_p27,low,16,1,low_B_110_1,1
2B,crn_2B_p27,high,17,2,high_B_111_1,1
2B,crn_2B_p27,low,18,2,low_B_101_2,1
2B,crn_2B_p27,low,19,2,low_B_110_1,1
2B,crn_2B_p27,high,20,2,high_B_101_1,0
2B,crn_2B_p27,high,21,2,high_A_001_2,1
2B,crn_2B_p27,low,22,2,low_A_000_1,0
2B,crn_2B_p27,high,23,2,high_A_000_2,1
2B,crn_2B_p27,high,24,2,high_B_110_2,1
2B,crn_2B_p27,high,25,2,high_A_010_2,0
2B,crn_2B_p27,low,26,2,low_B_111_2,1
2B,crn_2B_p27,low,27,2,low_B_111_2,1
2B,crn_2B_p27,low,28,2,low_A_001_1,0
2B,crn_2B_p27,high,29,2,high_A_000_2,1
2B,crn_2B_p27,low,30,2,low_A_000_1,1
2B,crn_2B_p27,low,31,2,low_A_010_1,0
2B,crn_2B_p27,high,32,2,high_B_111_2,0
2B,crn_2B_p27,low,33,3,low_A_000_2,1
2B,crn_2B_p27,high,34,3,high_A_000_1,1
2B,crn_2B_p27,low,35,3,low_A_010_2,1
2B,crn_2B_p27,high,36,3,high_B_101_1,0
2B,crn_2B_p27,high,37,3,high_A_000_2,1
2B,crn_2B_p27,high,38,3,high_A_001_2,1
2B,crn_2B_p27,high,39,3,high_B_111_1,1
2B,crn_2B_p27,low,40,3,low_A_000_2,0
2B,crn_2B_p27,low,41,3,low_B_110_2,1
2B,crn_2B_p27,low,42,3,low_B_111_1,1
2B,crn_2B_p27,low,43,3,low_B_101_1,1
2B,crn_2B_p27,high,44,3,high_B_110_2,1
2B,crn_2B_p27,high,45,3,high_A_010_1,0
2B,crn_2B_p27,low,46,3,low_A_001_2,1
2B,crn_2B_p27,low,47,3,low_B_111_2,1
2B,crn_2B_p27,high,48,3,high_B_111_1,1
2B,crn_2B_p27,high,49,4,high_B_110_1,0
2B,crn_2B_p27,low,50,4,low_A_000_1,0
2B,crn_2B_p27,low,51,4,low_A_000_2,1
2B,crn_2B_p27,high,52,4,high_A_000_2,1
2B,crn_2B_p27,low,53,4,low_B_110_2,1
2B,crn_2B_p27,low,54,4,low_A_010_1,1
2B,crn_2B_p27,low,55,4,low_B_101_2,1
2B,crn_2B_p27,low,56,4,low_A_001_1,1
2B,crn_2B_p27,low,57,4,low_B_111_2,1
2B,crn_2B_p27,low,58,4,low_B_111_1,1
2B,crn_2B_p27,high,59,4,high_B_101_2,1
2B,crn_2B_p27,high,60,4,high_A_010_1,1
2B,crn_2B_p27,high,61,4,high_B_111_2,1
2B,crn_2B_p27,high,62,4,high_B_111_2,1
2B,crn_2B_p27,high,63,4,high_A_001_2,1
2B,crn_2B_p27,high,64,4,high_A_000_1,1
2B,crn_2B_p27,low,65,5,low_A_001_1,1
2B,crn_2B_p27,high,66,5,high_B_111_2,1
2B,crn_2B_p27,high,67,5,high_B_101_2,1
2B,crn_2B_p27,high,68,5,high_B_110_1,1
2B,crn_2B_p27,high,69,5,high_A_001_1,1
2B,crn_2B_p27,high,70,5,high_A_000_1,0
2B,crn_2B_p27,low,71,5,low_B_101_1,1
2B,crn_2B_p27,low,72,5,low_A_000_2,1
2B,crn_2B_p27,low,73,5,low_A_010_2,1
2B,crn_2B_p27,low,74,5,low_B_111_2,1
2B,crn_2B_p27,high,75,5,high_B_111_1,1
2B,crn_2B_p27,low,76,5,low_B_110_1,1
2B,crn_2B_p27,low,77,5,low_B_111_1,1
2B,crn_2B_p27,low,78,5,low_A_000_1,1
2B,crn_2B_p27,high,79,5,high_A_000_1,1
2B,crn_2B_p27,high,80,5,high_A_010_1,1
2B,crn_2B_p27,high,81,6,high_A_010_2,1
2B,crn_2B_p27,low,82,6,low_B_111_1,1
2B,crn_2B_p27,high,83,6,high_A_000_1,1
2B,crn_2B_p27,low,84,6,low_B_101_1,1
2B,crn_2B_p27,low,85,6,low_A_000_2,1
2B,crn_2B_p27,high,86,6,high_B_110_2,1
2B,crn_2B_p27,high,87,6,high_A_000_2,1
2B,crn_2B_p27,low,88,6,low_B_110_2,0
2B,crn_2B_p27,high,89,6,high_B_111_1,1
2B,crn_2B_p27,high,90,6,high_B_111_2,1
2B,crn_2B_p27,high,91,6,high_B_101_1,1
2B,crn_2B_p27,low,92,6,low_A_000_1,1
2B,crn_2B_p27,high,93,6,high_A_001_1,1
2B,crn_2B_p27,low,94,6,low_B_111_1,1
2B,crn_2B_p27,low,95,6,low_A_010_1,1
2B,crn_2B_p27,low,96,6,low_A_001_2,1
2B,crn_2B_p28,low,1,1,low_B_101_1,0
2B,crn_2B_p28,high,2,1,high_B_101_2,0
2B,crn_2B_p28,high,3,1,high_B_111_2,1
2B,crn_2B_p28,high,4,1,high_A_000_2,0
2B,crn_2B_p28,low,5,1,low_A_000_1,0
2B,crn_2B_p28,low,6,1,low_B_111_1,1
2B,crn_2B_p28,high,7,1,high_A_001_2,1
2B,crn_2B_p28,high,8,1,high_B_111_1,1
2B,crn_2B_p28,low,9,1,low_A_010_1,1
2B,crn_2B_p28,high,10,1,high_A_000_2,0
2B,crn_2B_p28,high,11,1,high_A_010_1,0
2B,crn_2B_p28,high,12,1,high_B_110_1,0
2B,crn_2B_p28,low,13,1,low_A_001_1,0
2B,crn_2B_p28,low,14,1,low_B_110_2,0
2B,crn_2B_p28,low,15,1,low_A_000_2,1
2B,crn_2B_p28,low,16,1,low_B_111_1,1
2B,crn_2B_p28,low,17,2,low_B_111_1,1
2B,crn_2B_p28,low,18,2,low_A_000_1,0
2B,crn_2B_p28,low,19,2,low_B_110_1,1
2B,crn_2B_p28,low,20,2,low_A_000_2,1
2B,crn_2B_p28,high,21,2,high_A_001_1,1
2B,crn_2B_p28,high,22,2,high_A_000_2,0
2B,crn_2B_p28,high,23,2,high_B_101_1,1
2B,crn_2B_p28,high,24,2,high_B_111_1,0
2B,crn_2B_p28,high,25,2,high_A_010_1,0
2B,crn_2B_p28,low,26,2,low_B_111_2,1
2B,crn_2B_p28,low,27,2,low_A_010_1,1
2B,crn_2B_p28,high,28,2,high_A_000_1,0
2B,crn_2B_p28,low,29,2,low_A_001_1,0
2B,crn_2B_p28,high,30,2,high_B_110_2,0
2B,crn_2B_p28,low,31,2,low_B_101_1,1
2B,crn_2B_p28,high,32,2,high_B_111_1,0
2B,crn_2B_p28,low,33,3,low_B_101_2,1
2B,crn_2B_p28,high,34,3,high_A_000_2,1
2B,crn_2B_p28,low,35,3,low_A_010_2,0
2B,crn_2B_p28,high,36,3,high_B_110_1,0
2B,crn_2B_p28,low,37,3,low_A_000_1,0
2B,crn_2B_p28,low,38,3,low_B_111_2,1
2B,crn_2B_p28,high,39,3,high_B_111_2,1
2B,crn_2B_p28,high,40,3,high_B_101_2,0
2B,crn_2B_p28,high,41,3,high_A_000_1,0
2B,crn_2B_p28,low,42,3,low_B_111_1,1
2B,crn_2B_p28,low,43,3,low_B_110_1,0
2B,crn_2B_p28,high,44,3,high_B_111_2,1
2B,crn_2B_p28,high,45,3,high_A_010_1,1
2B,crn_2B_p28,low,46,3,low_A_000_2,1
2B,crn_2B_p28,low,47,3,low_A_001_2,0
2B,crn_2B_p28,high,48,3,high_A_001_1,1
2B,crn_2B_p28,high,49,4,high_B_111_2,1
2B,crn_2B_p28,high,50,4,high_A_010_2,0
2B,crn_2B_p28,low,51,4,low_A_010_2,0
2B,crn_2B_p28,high,52,4,high_A_000_2,1
2B,crn_2B_p28,high,53,4,high_B_110_2,1
2B,crn_2B_p28,high,54,4,high_A_000_1,1
2B,crn_2B_p28,high,55,4,high_A_001_2,0
2B,crn_2B_p28,low,56,4,low_A_000_1,0
2B,crn_2B_p28,high,57,4,high_B_101_2,0
2B,crn_2B_p28,low,58,4,low_B_111_2,1
2B,crn_2B_p28,low,59,4,low_A_000_2,0
2B,crn_2B_p28,low,60,4,low_B_110_2,1
2B,crn_2B_p28,high,61,4,high_B_111_2,0
2B,crn_2B_p28,low,62,4,low_A_001_2,0
2B,crn_2B_p28,low,63,4,low_B_111_1,1
2B,crn_2B_p28,low,64,4,low_B_101_1,0
2B,crn_2B_p28,low,65,5,low_B_111_2,1
2B,crn_2B_p28,high,66,5,high_A_000_1,1
2B,crn_2B_p28,high,67,5,high_B_110_1,1
2B,crn_2B_p28,high,68,5,high_B_101_1,1
2B,crn_2B_p28,low,69,5,low_B_101_2,1
2B,crn_2B_p28,low,70,5,low_A_000_2,0
2B,crn_2B_p28,high,71,5,high_B_111_1,1
2B,crn_2B_p28,high,72,5,high_A_001_1,1
2B,crn_2B_p28,high,73,5,high_A_010_2,1
2B,crn_2B_p28,high,74,5,high_A_000_1,0
2B,crn_2B_p28,low,75,5,low_B_110_2,0
2B,crn_2B_p28,low,76,5,low_A_001_2,0
2B,crn_2B_p28,low,77,5,low_A_010_2,1
2B,crn_2B_p28,low,78,5,low_A_000_1,1
2B,crn_2B_p28,low,79,5,low_B_111_1,1
2B,crn_2B_p28,high,80,5,high_B_111_2,1
2B,crn_2B_p28,low,81,6,low_A_000_1,0
2B,crn_2B_p28,high,82,6,high_A_000_1,1
2B,crn_2B_p28,high,83,6,high_A_001_2,1
2B,crn_2B_p28,low,84,6,low_A_001_1,0
2B,crn_2B_p28,high,85,6,high_A_000_2,1
2B,crn_2B_p28,low,86,6,low_B_111_2,1
2B,crn_2B_p28,low,87,6,low_B_101_2,1
2B,crn_2B_p28,high,88,6,high_B_110_2,0
2B,crn_2B_p28,high,89,6,high_B_111_1,0
2B,crn_2B_p28,low,90,6,low_A_000_2,0
2B,crn_2B_p28,low,91,6,low_B_111_2,1
2B,crn_2B_p28,low,92,6,low_A_010_1,1
2B,crn_2B_p28,high,93,6,high_B_111_1,0
2B,crn_2B_p28,high,94,6,high_A_010_2,1
2B,crn_2B_p28,high,95,6,high_B_101_1,0
2B,crn_2B_p28,low,96,6,low_B_110_1,1
2B,crn_2B_p29,low,1,1,low_B_110_1,0
2B,crn_2B_p29,high,2,1,high_A_000_2,1
2B,crn_2B_p29,high,3,1,high_A_010_2,1
2B,crn_2B_p29,low,4,1,low_A_001_2,1
2B,crn_2B_p29,low,5,1,low_B_111_2,0
2B,crn_2B_p29,high,6,1,high_B_111_2,1
2B,crn_2B_p29,low,7,1,low_A_000_2,1
2B,crn_2B_p29,low,8,1,low_B_101_2,1
2B,crn_2B_p29,high,9,1,high_A_000_2,1
2B,crn_2B_p29,low,10,1,low_A_010_1,0
2B,crn_2B_p29,high,11,1,high_B_111_2,0
2B,crn_2B_p29,high,12,1,high_A_001_1,1
2B,crn_2B_p29,high,13,1,high_B_110_2,0
2B,crn_2B_p29,high,14,1,high_B_101_1,0
2B,crn_2B_p29,low,15,1,low_A_000_2,0
2B,crn_2B_p29,low,16,1,low_B_111_1,0
2B,crn_2B_p29,low,17,2,low_B_110_1,0
2B,crn_2B_p29,high,18,2,high_B_111_1,1
2B,crn_2B_p29,high,19,2,high_B_110_1,0
2B,crn_2B_p29,low,20,2,low_B_111_2,0
2B,crn_2B_p29,low,21,2,low_A_000_2,0
2B,crn_2B_p29,high,22,2,high_A_010_2,1
2B,crn_2B_p29,high,23,2,high_B_111_1,0
2B,crn_2B_p29,high,24,2,high_A_001_1,1
2B,crn_2B_p29,low,25,2,low_A_001_1,0
2B,crn_2B_p29,high,26,2,high_A_000_2,1
2B,crn_2B_p29,low,27,2,low_B_101_1,0
2B,crn_2B_p29,low,28,2,low_A_010_2,1
2B,crn_2B_p29,low,29,2,low_A_000_1,1
2B,crn_2B_p29,high,30,2,high_B_101_1,0
2B,crn_2B_p29,high,31,2,high_A_000_2,1
2B,crn_2B_p29,low,32,2,low_B_111_1,1
2B,crn_2B_p29,low,33,3,low_A_000_1,1
2B,crn_2B_p29,low,34,3,low_B_110_1,1
2B,crn_2B_p29,low,35,3,low_B_101_2,1
2B,crn_2B_p29,high,36,3,high_B_110_1,1
2B,crn_2B_p29,low,37,3,low_B_111_1,1
2B,crn_2B_p29,high,38,3,high_A_000_1,1
2B,crn_2B_p29,low,39,3,low_A_000_1,1
2B,crn_2B_p29,high,40,3,high_B_111_2,0
2B,crn_2B_p29,high,41,3,high_A_010_2,1
2B,crn_2B_p29,low,42,3,low_B_111_2,1
2B,crn_2B_p29,high,43,3,high_B_111_1,1
2B,crn_2B_p29,low,44,3,low_A_010_1,1
2B,crn_2B_p29,high,45,3,high_B_101_2,1
2B,crn_2B_p29,high,46,3,high_A_001_2,1
2B,crn_2B_p29,high,47,3,high_A_000_1,1
2B,crn_2B_p29,low,48,3,low_A_001_2,0
2B,crn_2B_p29,high,49,4,high_A_000_1,1
2B,crn_2B_p29,low,50,4,low_A_001_1,0
2B,crn_2B_p29,low,51,4,low_A_000_2,0
2B,crn_2B_p29,high,52,4,high_A_010_1,1
2B,crn_2B_p29,low,53,4,low_A_000_1,0
2B,crn_2B_p29,high,54,4,high_B_111_2,1
2B,crn_2B_p29,high,55,4,high_B_101_1,1
2B,crn_2B_p29,low,56,4,low_A_010_1,1
2B,crn_2B_p29,high,57,4,high_B_111_2,1
2B,crn_2B_p29,low,58,4,low_B_111_2,1
2B,crn_2B_p29,low,59,4,low_B_110_2,0
2B,crn_2B_p29,low,60,4,low_B_101_1,0
2B,crn_2B_p29,high,61,4,high_A_000_2,1
2B,crn_2B_p29,low,62,4,low_B_111_1,1
2B,crn_2B_p29,high,63,4,high_A_001_2,0
2B,crn_2B_p29,high,64,4,high_B_110_1,0
2B,crn_2B_p29,high,65,5,high_B_111_1,0
2B,crn_2B_p29,low,66,5,low_B_111_2,0
2B,crn_2B_p29,high,67,5,high_A_001_2,1
2B,crn_2B_p29,low,68,5,low_B_111_1,0
2B,crn_2B_p29,low,69,5,low_A_010_2,1
2B,crn_2B_p29,high,70,5,high_B_101_2,1
2B,crn_2B_p29,high,71,5,high_A_010_1,1
2B,crn_2B_p29,high,72,5,high_B_111_2,0
2B,crn_2B_p29,low,73,5,low_B_110_2,1
2B,crn_2B_p29,high,74,5,high_A_000_1,1
2B,crn_2B_p29,low,75,5,low_B_101_1,1
2B,crn_2B_p29,high,76,5,high_B_110_2,1
2B,crn_2B_p29,high,77,5,high_A_000_2,1
2B,crn_2B_p29,low,78,5,low_A_001_2,1
2B,crn_2B_p29,low,79,5,low_A_000_2,0
2B,crn_2B_p29,low,80,5,low_A_000_2,1
2B,crn_2B_p29,low,81,6,low_B_101_2,1
2B,crn_2B_p29,high,82,6,high_A_000_1,1
2B,crn_2B_p29,low,83,6,low_B_110_2,0
2B,crn_2B_p29,low,84,6,low_A_010_2,0
2B,crn_2B_p29,high,85,6,high_A_010_1,1
2B,crn_2B_p29,high,86,6,high_A_000_1,1
2B,crn_2B_p29,low,87,6,low_B_111_2,1
2B,crn_2B_p29,high,88,6,high_A_001_1,1
2B,crn_2B_p29,low,89,6,low_A_000_1,1
2B,crn_2B_p29,low,90,6,low_B_111_1,1
2B,crn_2B_p29,high,91,6,high_B_110_2,0
2B,crn_2B_p29,low,92,6,low_A_001_1,0
2B,crn_2B_p29,high,93,6,high_B_111_1,0
2B,crn_2B_p29,high,94,6,high_B_111_1,1
2B,crn_2B_p29,low,95,6,low_A_000_1,1
2B,crn_2B_p29,high,96,6,high_B_101_2,0
2B,crn_2B_p3,high,1,1,high_A_010_2,0
2B,crn_2B_p3,low,2,1,low_B_111_1,1
2B,crn_2B_p3,high,3,1,high_A_000_2,0
2B,crn_2B_p3,high,4,1,high_A_000_1,1
2B,crn_2B_p3,low,5,1,low_B_101_2,0
2B,crn_2B_p3,low,6,1,low_B_111_1,1
2B,crn_2B_p3,low,7,1,low_B_110_2,0
2B,crn_2B_p3,low,8,1,low_A_000_1,1
2B,crn_2B_p3,high,9,1,high_B_111_2,0
2B,crn_2B_p3,high,10,1,high_B_111_1,1
2B,crn_2B_p3,high,11,1,high_A_001_1,0
2B,crn_2B_p3,high,12,1,high_B_101_2,1
2B,crn_2B_p3,low,13,1,low_A_010_1,1
2B,crn_2B_p3,high,14,1,high_B_110_2,1
2B,crn_2B_p3,low,15,1,low_A_000_1,1
2B,crn_2B_p3,low,16,1,low_A_001_1,0
2B,crn_2B_p3,high,17,2,high_A_000_1,0
2B,crn_2B_p3,high,18,2,high_B_111_2,1
2B,crn_2B_p3,low,19,2,low_B_111_1,0
2B,crn_2B_p3,high,20,2,high_B_101_1,1
2B,crn_2B_p3,high,21,2,high_A_001_1,1
2B,crn_2B_p3,low,22,2,low_B_110_1,0
2B,crn_2B_p3,low,23,2,low_A_000_2,0
2B,crn_2B_p3,low,24,2,low_A_010_1,1
2B,crn_2B_p3,high,25,2,high_B_110_2,1
2B,crn_2B_p3,high,26,2,high_A_010_2,0
2B,crn_2B_p3,high,27,2,high_B_111_1,1
2B,crn_2B_p3,low,28,2,low_B_101_2,1
2B,crn_2B_p3,high,29,2,high_A_000_2,0
2B,crn_2B_p3,low,30,2,low_A_001_1,1
2B,crn_2B_p3,low,31,2,low_A_000_2,1
2B,crn_2B_p3,low,32,2,low_B_111_2,1
2B,crn_2B_p3,low,33,3,low_A_001_2,1
2B,crn_2B_p3,high,34,3,high_B_101_1,1
2B,crn_2B_p3,high,35,3,high_A_000_1,1
2B,crn_2B_p3,high,36,3,high_B_111_1,1
2B,crn_2B_p3,high,37,3,high_B_110_1,1
2B,crn_2B_p3,high,38,3,high_A_001_2,1
2B,crn_2B_p3,low,39,3,low_B_111_2,1
2B,crn_2B_p3,low,40,3,low_B_101_1,0
2B,crn_2B_p3,low,41,3,low_A_000_1,1
2B,crn_2B_p3,high,42,3,high_A_000_1,1
2B,crn_2B_p3,low,43,3,low_A_000_2,1
2B,crn_2B_p3,low,44,3,low_B_111_2,1
2B,crn_2B_p3,high,45,3,high_B_111_2,1
2B,crn_2B_p3,low,46,3,low_A_010_2,1
2B,crn_2B_p3,high,47,3,high_A_010_1,0
2B,crn_2B_p3,low,48,3,low_B_110_1,0
2B,crn_2B_p3,low,49,4,low_B_111_1,1
2B,crn_2B_p3,low,50,4,low_A_000_2,1
2B,crn_2B_p3,high,51,4,high_B_101_2,1
2B,crn_2B_p3,low,52,4,low_B_111_1,1
2B,crn_2B_p3,high,53,4,high_A_000_2,1
2B,crn_2B_p3,high,54,4,high_B_111_2,1
2B,crn_2B_p3,low,55,4,low_A_001_2,1
2B,crn_2B_p3,high,56,4,high_B_110_2,1
2B,crn_2B_p3,high,57,4,high_B_111_1,1
2B,crn_2B_p3,high,58,4,high_A_000_2,1
2B,crn_2B_p3,low,59,4,low_B_110_2,1
2B,crn_2B_p3,high,60,4,high_A_010_1,1
2B,crn_2B_p3,high,61,4,high_A_001_2,1
2B,crn_2B_p3,low,62,4,low_B_101_1,1
2B,crn_2B_p3,low,63,4,low_A_000_1,1
2B,crn_2B_p3,low,64,4,low_A_010_2,1
2B,crn_2B_p3,high,65,5,high_A_000_2,1
2B,crn_2B_p3,high,66,5,high_A_010_2,1
2B,crn_2B_p3,low,67,5,low_A_001_2,1
2B,crn_2B_p3,low,68,5,low_A_000_2,1
2B,crn_2B_p3,low,69,5,low_B_111_1,1
2B,crn_2B_p3,low,70,5,low_B_101_2,1
2B,crn_2B_p3,high,71,5,high_B_101_2,1
2B,crn_2B_p3,high,72,5,high_A_000_1,1
2B,crn_2B_p3,low,73,5,low_A_010_1,1
2B,crn_2B_p3,low,74,5,low_A_000_1,1
2B,crn_2B_p3,low,75,5,low_B_111_2,1
2B,crn_2B_p3,high,76,5,high_B_111_1,1
2B,crn_2B_p3,high,77,5,high_B_111_2,1
2B,crn_2B_p3,high,78,5,high_B_110_1,1
2B,crn_2B_p3,high,79,5,high_A_001_2,1
2B,crn_2B_p3,low,80,5,low_B_110_1,0
2B,crn_2B_p3,high,81,6,high_B_111_2,1
2B,crn_2B_p3,low,82,6,low_A_010_2,1
2B,crn_2B_p3,high,83,6,high_A_000_1,1
2B,crn_2B_p3,low,84,6,low_B_111_2,1
2B,crn_2B_p3,low,85,6,low_B_111_2,1
2B,crn_2B_p3,high,86,6,high_A_010_1,1
2B,crn_2B_p3,high,87,6,high_B_110_1,1
2B,crn_2B_p3,high,88,6,high_A_001_1,1
2B,crn_2B_p3,high,89,6,high_A_000_2,1
2B,crn_2B_p3,low,90,6,low_B_101_1,1
2B,crn_2B_p3,low,91,6,low_A_000_1,1
2B,crn_2B_p3,low,92,6,low_B_110_2,0
2B,crn_2B_p3,low,93,6,low_A_000_2,1
2B,crn_2B_p3,low,94,6,low_A_001_1,1
2B,crn_2B_p3,high,95,6,high_B_101_1,1
2B,crn_2B_p3,high,96,6,high_B_111_1,1
2B,crn_2B_p30,low,1,1,low_B_110_1,1
2B,crn_2B_p30,low,2,1,low_B_101_1,0
2B,crn_2B_p30,high,3,1,high_A_000_2,0
2B,crn_2B_p30,low,4,1,low_B_111_1,1
2B,crn_2B_p30,low,5,1,low_A_000_2,0
2B,crn_2B_p30,high,6,1,high_A_010_1,1
2B,crn_2B_p30,high,7,1,high_B_111_2,0
2B,crn_2B_p30,high,8,1,high_A_000_2,1
2B,crn_2B_p30,high,9,1,high_B_101_1,1
2B,crn_2B_p30,high,10,1,high_B_111_2,1
2B,crn_2B_p30,low,11,1,low_A_001_1,0
2B,crn_2B_p30,low,12,1,low_A_000_1,1
2B,crn_2B_p30,high,13,1,high_A_001_2,1
2B,crn_2B_p30,low,14,1,low_B_111_2,1
2B,crn_2B_p30,high,15,1,high_B_110_1,0
2B,crn_2B_p30,low,16,1,low_A_010_1,1
2B,crn_2B_p30,high,17,2,high_A_000_2,1
2B,crn_2B_p30,high,18,2,high_B_101_2,0
2B,crn_2B_p30,low,19,2,low_A_010_2,1
2B,crn_2B_p30,low,20,2,low_A_001_2,0
2B,crn_2B_p30,low,21,2,low_B_110_1,1
2B,crn_2B_p30,high,22,2,high_A_010_2,1
2B,crn_2B_p30,low,23,2,low_B_111_1,1
2B,crn_2B_p30,high,24,2,high_A_001_2,1
2B,crn_2B_p30,high,25,2,high_A_000_1,1
2B,crn_2B_p30,low,26,2,low_A_000_1,0
2B,crn_2B_p30,low,27,2,low_B_101_1,1
2B,crn_2B_p30,low,28,2,low_A_000_2,0
2B,crn_2B_p30,high,29,2,high_B_111_1,0
2B,crn_2B_p30,high,30,2,high_B_111_1,1
2B,crn_2B_p30,low,31,2,low_B_111_2,1
2B,crn_2B_p30,high,32,2,high_B_110_1,0
2B,crn_2B_p30,high,33,3,high_B_110_2,1
2B,crn_2B_p30,high,34,3,high_B_111_2,1
2B,crn_2B_p30,low,35,3,low_A_010_1,1
2B,crn_2B_p30,high,36,3,high_A_001_1,1
2B,crn_2B_p30,low,37,3,low_A_000_1,1
2B,crn_2B_p30,low,38,3,low_A_001_1,1
2B,crn_2B_p30,low,39,3,low_A_000_2,1
2B,crn_2B_p30,high,40,3,high_A_000_2,1
2B,crn_2B_p30,high,41,3,high_B_101_1,0
2B,crn_2B_p30,low,42,3,low_B_111_1,1
2B,crn_2B_p30,low,43,3,low_B_111_2,1
2B,crn_2B_p30,high,44,3,high_A_010_1,1
2B,crn_2B_p30,low,45,3,low_B_110_2,1
2B,crn_2B_p30,high,46,3,high_B_111_1,1
2B,crn_2B_p30,high,47,3,high_A_000_1,1
2B,crn_2B_p30,low,48,3,low_B_101_2,1
2B,crn_2B_p30,low,49,4,low_B_111_1,1
2B,crn_2B_p30,high,50,4,high_B_101_2,1
2B,crn_2B_p30,low,51,4,low_A_000_1,1
2B,crn_2B_p30,low,52,4,low_B_101_2,1
2B,crn_2B_p30,low,53,4,low_B_111_2,1
2B,crn_2B_p30,high,54,4,high_B_110_2,1
2B,crn_2B_p30,low,55,4,low_A_010_1,1
2B,crn_2B_p30,low,56,4,low_A_001_2,1
2B,crn_2B_p30,high,57,4,high_B_111_1,1
2B,crn_2B_p30,low,58,4,low_B_110_1,0
2B,crn_2B_p30,high,59,4,high_A_001_1,1
2B,crn_2B_p30,low,60,4,low_A_000_2,1
2B,crn_2B_p30,high,61,4,high_A_000_1,1
2B,crn_2B_p30,high,62,4,high_B_111_2,1
2B,crn_2B_p30,high,63,4,high_A_000_1,1
2B,crn_2B_p30,high,64,4,high_A_010_2,1
2B,crn_2B_p30,low,65,5,low_A_010_2,1
2B,crn_2B_p30,high,66,5,high_B_110_2,1
2B,crn_2B_p30,high,67,5,high_A_000_1,1
2B,crn_2B_p30,low,68,5,low_B_111_1,1
2B,crn_2B_p30,high,69,5,high_A_001_2,1
2B,crn_2B_p30,low,70,5,low_B_110_2,1
2B,crn_2B_p30,low,71,5,low_A_001_2,1
2B,crn_2B_p30,low,72,5,low_B_111_2,1
2B,crn_2B_p30,high,73,5,high_B_111_1,1
2B,crn_2B_p30,high,74,5,high_B_111_1,1
2B,crn_2B_p30,high,75,5,high_B_101_2,1
2B,crn_2B_p30,low,76,5,low_A_000_2,1
2B,crn_2B_p30,low,77,5,low_A_000_1,1
2B,crn_2B_p30,high,78,5,high_A_000_1,1
2B,crn_2B_p30,high,79,5,high_A_010_1,1
2B,crn_2B_p30,low,80,5,low_B_101_1,1
2B,crn_2B_p30,high,81,6,high_A_000_2,1
2B,crn_2B_p30,low,82,6,low_B_111_1,1
2B,crn_2B_p30,high,83,6,high_B_110_1,1
2B,crn_2B_p30,high,84,6,high_A_000_2,1
2B,crn_2B_p30,low,85,6,low_B_101_2,1
2B,crn_2B_p30,high,86,6,high_B_111_2,1
2B,crn_2B_p30,high,87,6,high_B_101_1,1
2B,crn_2B_p30,high,88,6,high_A_010_2,1
